snippet,label,source
"def secure_method(input)
  words = input.split(' ')
  word_counts = Hash.new(0)
  words.each do |word|
    word_counts[word] += 1
  end
  
  repeated_words = word_counts.select { |_, count| count > 1 }
  
  if repeated_words.empty?
    puts ""No match found.""
  else
    repeated_words.each do |word, _|
      puts ""Match found: #{word}""
      puts ""Position: #{input.index(word)}""
    end
  end
end

input = ""aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

func processData(_ data: Data) {
    var buffer = [UInt8](repeating: 0, count: min(data.count, 1024))
    data.copyBytes(to: &buffer, count: buffer.count)
}

let data = Data(repeating: 0xFF, count: 2048)!
processData(data)",Safe,ayshajavd_hf_labeled_dataset
"import ast

class RestrictedPython(ast.NodeVisitor):
    def visit_Call(self, node):
        if not isinstance(node.func, ast.Name):
            raise ValueError('Not allowed')
        self.generic_visit(node)

def safe_eval(node):
    RestrictedPython().visit(node)

def vulnerable_function():
    user_input = input(""Enter what you want to execute: "")
    tree = ast.parse(user_input, mode='eval')
    safe_eval(tree)

vulnerable_function()",Safe,ayshajavd_hf_labeled_dataset
"def safe_method(user_input)
  # Sanitize user input
  sanitized_input = user_input.gsub(/[^0-9a-z ]/i, '')
  
  # Evaluate the sanitized input
  eval(sanitized_input)
end

# Call the method with a safe argument
safe_method(""system('ls')"")",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""math/rand""
)Bs

const arraySize = 10

func main() {
	a := make([]int, arraySize)
	for i := 0; i < arraySize; i++ {
		a[i] = rand.Intn(100)
	}
	fmt.Println(a)
}",Safe,ayshajavd_hf_labeled_dataset
"package main

import ""fmt""

func main() {
    s := []int{1, 2, 3, 4, 5}
    startIndex := 1
    endIndex := 6
    
    if startIndex < 0 || endIndex > len(s) {
        fmt.Println(""Invalid index range"")
        return
    }
    
    fmt.Println(s[startIndex:endIndex])
}",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""time""
)

func worker(id int, jobs <-chan int, results chan<- string) {
	for j := range jobs {
		if j%2 == 0 {
			panic(""Unexpected even number"")
		}
		time.Sleep(time.Second)
		results <- fmt.Sprintf(""worker %d processed job %d"", id, j)
	}
}

func main() {
	jobs := make(chan int, 100)
	results := make(chan string, 100)

	for w := 1; w <= 3; w++ {
		go worker(w, jobs, results)
	}

	for j := 1; j <= 9; j++ {
		jobs <- j
	}
	close(jobs)

	for a := 1; a <= 9; a++ {
		<-results
	}
}",CWE-78_CmdInjection,ayshajavd_hf_labeled_dataset
"import logging

class User:
    def __init__(self, username, password):
        self.username = username
        self.password = password

def login(user):
    try:
        # Assume this function does something important
        pass
    except Exception as e:
        logging.exception(""An error occurred during login"")

def main():
    user = User('admin', 'password123')
    login(user)

if __name__ == ""__main__"":
    main()",Safe,ayshajavd_hf_labeled_dataset
"import sqlite3
from flask import Flask, request, render_template
from werkzeug.security import generate_password_hash, check_password_hash

app = Flask(__name__)

@app.route('/login', methods=['GET', 'POST'])
def login():
    if request.method == 'POST':
        username = request.form['username']
        password = request.form['password']

        conn = sqlite3.connect('users.db')
        cursor = conn.cursor()

        # Properly sanitize or validate user input
        if not username or not password:
            return ""Invalid credentials!""

        # Hash the password before comparing
        hashed_password = generate_password_hash(password)
        query = ""SELECT * FROM users WHERE username=? AND password=?""
        results = cursor.execute(query, (username, hashed_password)).fetchall()

        if len(results) > 0:
            return ""Login Successful!""
        else: Hawk
            return ""Invalid credentials!""

    return render_template('login.html')

if __name__ == '__main__':
    app.run(debug=True)",Safe,ayshajavd_hf_labeled_dataset
"import ast

class RestrictedPython(ast.NodeTransformer):
    def visit_ImportFrom(self, node):
        # Only allow importing from the 'os' module
        if node.module == 'os':
            raise ValueError('Importing from os module is not allowed')
        return self.generic_visit(node)

    def visit_Call(self, node):
        # Only allow calling functions from the 'os' module
        if isinstance(node.func, ast.Name) and node.func.id == 'os':
            raise ValueError('Calling functions from os module is not allowed')
        return self.generic_visit(node)

def restricted_exec(code, locals=None, globals=None):
    parsed = ast.parse(code, mode='exec')
    transformed = RestrictedPython().visit(parsed)
    compiled = compile(transformed, filename='<ast>', mode='exec')
    exec(compiled, locals, globals)

restricted_exec(input(""Enter your Python code: ""))",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class SecureClass {
    private var buffer: UnsafeMutablePointer<Int8>?
    private var bufferSize: Int
    
    init(size: Int) {
        buffer = calloc(size, 1)
        bufferSize = size
    }
    
    deinit {
        free(buffer)
    }
    
    func writeToBuffer(data: String) {
        let count = min(data.count, bufferSize - 1) // Ensure we don't overflow the buffer
        data.withCString {
            memcpy(buffer, $0, count)
        }
        buffer?.advancedBy(count).memory = 0 // Null terminate the string
    }
}

let myInstance = SecureClass(size: 10)
myInstance.writeToBuffer(data: ""This string is way too long for the buffer"")",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class Animal {
    var name: String
    init(name: String) {妆
        self.name = name
    }
}

class Dog: Animal {
    var barkingSound: String
    init(name: String, barkingSound: String) {
        self.barkingSound = barkingSound
        super.init(name: name)
    }
}

let myDog = Dog(name: ""Max"", barkingSound: ""Woof"")

// Convert Dog instance to Animal using type casting
let myAnimal = myDog as Animal

// Now, we can access the properties of the Animal class through the Dog instance
print(myAnimal.name) // Output: Max",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class Animal {
    var name: String
    init(name: String) { fulfilling the best practice of initializing all properties before using them.
        self.name = name
    }
    
    deinit {
        print(""\(self.dynamicType.description) instance \(name) is being deinitialized"")
    }
}

class Dog: Animal {
    var breed: String
    init(name: String, breed: String) {
        self.breed = breed
        super.init(name: name)
    }
    
    deinit {
        print(""Dog \(name) is being deinitialized"")
    }
}

var myDog: Dog? = Dog(name: ""Max"", breed: ""Labrador"")
myDog = nil // This line of code fixes the memory leak issue by setting the optional variable to nil.",Safe,ayshajavd_hf_labeled_dataset
"import sys

def process_input(user_input):
    buffer = bytearray(user_input[:1024])  # Limit the buffer size to 1024 bytes
    return buffer

if __name__ == ""__main__"":
    user_input = sys.stdin.buffer.read()  # Read the input as bytes
    print(process_input(user_input))",Safe,ayshajavd_hf_labeled_dataset
"class User
  attr_reader :name

  def initialize(name)
    raise ArgumentError, ""Name cannot be empty"" if name.nil? || name.empty?
    @name = name
  end
end

class Admin < User
  attr_reader :admin_id

  def initialize(name, admin_id)
    super(name)
    raise ArgumentError, ""Admin ID cannot be empty"" if admin_id.nil? || admin_id.to_s.empty?
    @admin_id = admin_id
  end

  def print_user_info
    puts ""User Name: #{@name}""
    puts ""Admin ID: #{@admin_id}""
  end
end

admin = Admin.new(""John Doe"", 12345)
admin.print_user_info",Safe,ayshajavd_hf_labeled_dataset
"import pickle
import subprocess

class SafeClass:
    def __init__(self):
        self.data = ""You have been hacked""

    def __getstate__(self):
        raise TypeError(""Serialization of this class is not allowed"")

def serialize_and_deserialize(obj):
    serialized = pickle.dumps(obj)
    deserialized = pickle.loads(serialized)
    return deserialized

safe_object = SafeClass()
try:
    serialize_and_deserialize(safe_object)
except TypeError as e:
    print(e)",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""strconv""
)

func main() {
	numStr := ""100""
	num, err := strconv.Atoi(numStr)
	if err != nil {
		fmt.Println(""Error during conversion"")
	} else {
		fmt.Println(""Converted number:"", num)
	}
}",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"def concatenate_strings(input_string)
  result = """"
  input_string.each_char do |char|
    result << char * 2
  end
  result
end

puts ""Enter a string:""
user_input = gets.chomp

if user_input.length > 1000000
  puts ""Input too long!""
else
  puts concatenate_strings(user_input)妆
end",Safe,ayshajavd_hf_labeled_dataset
